Day Of Week,Route,Direction,Time Period,Stop ID,Stop Name,Stop Sequence,Time Period AVG On,Time Period AVG Off,Time Period AVG Cumulative Load,Time Period AVG Dwell Time (min.)
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,2-AM PEAK,442,Sepulveda Blvd/Sawtelle Blvd,11,3.6,9.7,107.0,0.31
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,2-AM PEAK,688,SepulvedaBlvd/SlausonAve,12,3.2,17.1,93.5,0.38
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,2-AM PEAK,672,Sepulveda Blvd/Centinela Ave,13,1.4,7.0,88.4,0.26
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,2-AM PEAK,678,SepulvedaBlvd/ManchesterBlvd,14,1.3,16.0,74.6,0.38
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,2-AM PEAK,693,LAX/METRO TRANSIT CENTER BAY,15,0.0,72.8,2.7,8.82
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,2-AM PEAK,635,SepulvedaBlvd/ExpositionBlvd,9999,1.0,1.0,10.0,0.00
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,2-AM PEAK,667,Sepulveda Blvd/Braddock Dr,9999,0.0,1.0,16.0,0.17
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,2-AM PEAK,907,Kinross Ave/Veteran Ave,9999,1.0,0.0,4.0,0.00
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,646,UclaGatewayPlaza,1,47.0,0.0,49.1,9.28
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,647,Westwood Medical Plaza,2,24.1,1.0,72.3,0.88
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,648,Westwood Blvd/Weyburn Ave,3,39.3,3.1,109.0,0.85
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,909,Kinross Ave/Veteran Ave,4,21.1,1.8,129.1,0.66
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,654,Sepulveda Blvd/Santa Monica Blvd,5,55.0,8.7,176.5,0.50
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,656,SepulvedaBlvd/ExpositionBlvd,6,84.0,37.2,224.5,0.73
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,659,Sepulveda Blvd/National Blvd,7,17.1,20.6,221.3,0.36
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,661,Sepulveda Blvd/Palms Blvd,8,21.0,17.3,224.5,0.55
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,663,Sepulveda Blvd/Venice Blvd,9,36.3,23.5,238.2,0.57
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,665,SepulvedaBlvd/WashingtonBlvd,10,27.7,24.4,242.9,0.63
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,442,Sepulveda Blvd/Sawtelle Blvd,11,12.9,28.4,228.2,0.41
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,688,SepulvedaBlvd/SlausonAve,12,9.1,46.4,190.6,0.49
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,672,Sepulveda Blvd/Centinela Ave,13,3.9,10.6,184.0,0.26
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,678,SepulvedaBlvd/ManchesterBlvd,14,9.8,42.8,150.8,0.51
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,693,LAX/METRO TRANSIT CENTER BAY,15,0.0,141.2,14.9,6.64
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,611,Sepulveda Blvd/Westchester Pkwy,9999,0.0,2.0,1.0,0.18
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,616,Sepulveda Blvd/76th St,9999,0.0,1.0,4.0,0.13
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,635,SepulvedaBlvd/ExpositionBlvd,9999,19.0,11.0,42.0,0.00
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,645,Westwood Plaza,9999,0.0,0.0,1.0,0.40
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,668,Sepulveda Blvd/Lucerne,9999,0.0,1.0,13.0,0.12
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,3-MIDDAY,907,Kinross Ave/Veteran Ave,9999,6.0,0.0,9.0,0.23
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,646,UclaGatewayPlaza,1,59.3,0.0,59.9,7.37
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,647,Westwood Medical Plaza,2,58.1,1.0,117.0,1.16
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,648,Westwood Blvd/Weyburn Ave,3,40.9,1.5,157.1,0.91
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,909,Kinross Ave/Veteran Ave,4,22.6,3.1,178.3,0.79
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,654,Sepulveda Blvd/Santa Monica Blvd,5,52.9,5.4,224.9,0.72
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,656,SepulvedaBlvd/ExpositionBlvd,6,50.9,39.9,237.4,0.87
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,659,Sepulveda Blvd/National Blvd,7,13.7,21.9,229.4,0.41
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,661,Sepulveda Blvd/Palms Blvd,8,9.9,22.9,216.0,0.69
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,663,Sepulveda Blvd/Venice Blvd,9,26.1,21.7,219.8,0.92
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,665,SepulvedaBlvd/WashingtonBlvd,10,16.8,17.0,219.7,0.81
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,442,Sepulveda Blvd/Sawtelle Blvd,11,6.9,16.0,210.6,0.58
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,688,SepulvedaBlvd/SlausonAve,12,9.7,35.0,184.9,1.03
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,672,Sepulveda Blvd/Centinela Ave,13,6.5,4.4,187.6,0.27
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,678,SepulvedaBlvd/ManchesterBlvd,14,5.2,42.7,149.4,0.69
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,693,LAX/METRO TRANSIT CENTER BAY,15,0.0,148.7,7.9,9.52
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,907,Kinross Ave/Veteran Ave,9999,2.0,0.0,6.0,0.00
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,611,Sepulveda Blvd/Westchester Pkwy,9999,0.0,2.0,14.0,0.10
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,645,Westwood Plaza,9999,2.0,0.0,5.0,0.00
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,635,SepulvedaBlvd/ExpositionBlvd,9999,7.0,17.0,66.0,0.00
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,4-PM PEAK,615,Sepulveda Blvd/79th St,9999,0.0,1.0,11.0,0.12
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,646,UclaGatewayPlaza,1,21.1,0.0,21.4,9.00
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,647,Westwood Medical Plaza,2,12.3,0.2,33.5,0.54
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,648,Westwood Blvd/Weyburn Ave,3,15.7,0.7,49.4,0.74
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,909,Kinross Ave/Veteran Ave,4,5.2,0.8,53.8,0.59
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,654,Sepulveda Blvd/Santa Monica Blvd,5,15.6,2.6,66.8,0.43
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,656,SepulvedaBlvd/ExpositionBlvd,6,14.8,9.6,72.0,0.66
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,659,Sepulveda Blvd/National Blvd,7,5.1,7.1,70.2,0.34
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,661,Sepulveda Blvd/Palms Blvd,8,2.4,10.0,62.9,0.59
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,663,Sepulveda Blvd/Venice Blvd,9,4.4,7.5,59.6,0.43
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,665,SepulvedaBlvd/WashingtonBlvd,10,4.0,2.9,60.4,0.48
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,442,Sepulveda Blvd/Sawtelle Blvd,11,2.1,5.1,57.3,0.36
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,688,SepulvedaBlvd/SlausonAve,12,2.4,7.6,52.4,0.45
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,672,Sepulveda Blvd/Centinela Ave,13,2.6,1.4,53.5,0.31
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,678,SepulvedaBlvd/ManchesterBlvd,14,1.6,7.4,48.1,0.56
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,693,LAX/METRO TRANSIT CENTER BAY,15,0.0,27.7,22.5,5.36
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,667,Sepulveda Blvd/Braddock Dr,9999,0.0,2.0,5.0,0.22
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,611,Sepulveda Blvd/Westchester Pkwy,9999,0.0,1.0,13.0,0.12
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,635,SepulvedaBlvd/ExpositionBlvd,9999,2.5,0.0,6.5,0.00
1-Weekday,Rapid 6-Sepulveda Boulevard,outbound,5-EVENING,628,Sepulveda Blvd/Venice Blvd,9999,3.0,2.0,14.0,0.00
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,101,WindwardAve/MainSt,1,5.8,0.0,6.0,8.25
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,102,Pacific Ave/N Venice Blvd,2,1.4,0.5,7.0,0.32
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,103,Washington Blvd/Pacific Ave,3,3.2,1.8,8.4,0.52
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,104,Washington Blvd/Via Dolce,4,1.6,0.0,10.0,0.31
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,105,Washington Blvd/Via Marina,5,2.6,0.2,12.4,0.25
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,106,Washington Blvd/Palawan Way,6,2.6,0.0,15.0,0.16
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,107,Washington Blvd/Wilson Ave,7,0.8,0.0,15.8,0.14
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,108,Washington Blvd/Oxford Ave,8,0.2,0.0,16.0,0.09
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,109,Washington Blvd/Abbot Kinney Blvd,9,0.2,0.0,16.2,0.16
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,110,WashingtonBlvd/LincolnBlvd,10,4.4,2.4,18.2,0.45
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,111,Washington Blvd/Glencoe Ave,11,1.0,0.4,18.8,0.21
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,112,Washington Blvd/Redwood Ave,12,4.0,0.4,22.4,0.25
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,113,Washington Blvd/Beethoven St,13,0.6,0.6,22.4,0.18
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,114,Washington Blvd/Rosabell St,14,0.4,0.0,22.8,0.17
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,115,Washington Blvd/Mildred Ave,15,4.0,0.6,26.2,0.23
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,116,Washington Blvd/Centinela Ave,16,3.4,1.0,28.6,0.28
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,117,Washington Blvd/Grand View Blvd,17,1.0,0.4,29.2,0.23
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,118,WashingtonBlvd/InglewoodBlvd,18,4.2,0.6,32.8,0.45
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,119,Washington Blvd/Kensington Rd,19,4.4,1.2,36.0,0.30
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,120,Washington Blvd/Berryman Ave,20,4.2,0.0,40.2,0.27
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,121,Washington Blvd/Corinth Ave,21,0.4,0.0,40.6,0.21
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,122,WashingtonBlvd/SepulvedaBlvd,22,3.4,5.2,38.8,0.59
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,123,Washington Blvd/Harter Ave,23,0.6,0.4,39.0,0.22
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,124,Washington Blvd/Huron Ave,24,0.6,0.0,39.6,0.17
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,125,Washington Blvd/Girard Ave,25,0.0,1.4,38.2,0.18
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,126,Washington Blvd/Culver Center,26,0.6,5.8,32.9,0.30
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,127,WashingtonBlvd/OverlandAve,27,1.4,0.6,33.8,0.44
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,128,Washington Blvd/Motor Ave,28,0.2,0.8,33.2,0.17
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,129,Washington Blvd/Jasmine Ave,29,1.2,0.4,34.0,0.27
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,130,Washington Blvd/Madison Ave,30,0.4,1.0,33.4,0.16
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,131,Washington Blvd/Duquesne Ave,31,0.2,0.8,32.8,0.50
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,132,CulverBlvd/LafayettePl,32,0.4,1.0,32.2,0.79
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,133,CulverBlvd/MainSt,33,0.6,3.0,29.8,0.40
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,912,Washington Blvd/Ince Blvd,34,0.2,0.2,29.8,0.14
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,134,Washington Blvd/Higuera St,35,0.0,0.2,29.6,0.18
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,135,WashingtonBlvd/LandmarkSt(Expo),36,0.6,6.2,24.2,0.57
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,913,Washington Blvd/National Blvd,37,0.2,0.4,24.0,0.23
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,136,WashingtonBlvd/HelmsAve,38,0.0,0.8,23.2,0.17
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,137,Washington Blvd/Cattaraugus Ave,39,0.0,0.2,23.0,0.11
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,138,Washington Blvd/Roberts Ave,40,0.0,0.6,22.4,0.17
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,139,Washington Blvd/Adams Blvd,41,0.0,1.4,21.0,0.27
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,140,FairfaxAve/ElectricDr,42,0.0,15.8,6.8,6.33
2-Saturday,1-Washington Boulevard,Inbound,2-AM PEAK,626,SepulvedaBlvd/WashingtonBlvd,9999,2.0,1.0,4.0,0.00
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,101,WindwardAve/MainSt,1,45.6,0.0,46.2,8.96
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,102,Pacific Ave/N Venice Blvd,2,9.8,0.7,55.3,0.41
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,103,Washington Blvd/Pacific Ave,3,27.0,6.3,76.5,0.57
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,104,Washington Blvd/Via Dolce,4,15.1,2.7,89.0,0.44
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,105,Washington Blvd/Via Marina,5,13.1,1.4,100.7,0.48
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,106,Washington Blvd/Palawan Way,6,12.4,1.0,112.1,0.21
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,107,Washington Blvd/Wilson Ave,7,2.4,0.0,114.4,0.17
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,108,Washington Blvd/Oxford Ave,8,4.5,0.7,118.3,0.17
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,109,Washington Blvd/Abbot Kinney Blvd,9,7.8,2.7,123.4,0.35
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,110,WashingtonBlvd/LincolnBlvd,10,31.9,23.0,132.3,0.68
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,111,Washington Blvd/Glencoe Ave,11,25.7,3.9,154.1,0.46
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,112,Washington Blvd/Redwood Ave,12,13.6,3.5,164.2,0.30
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,113,Washington Blvd/Beethoven St,13,12.5,3.3,173.3,0.33
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,114,Washington Blvd/Rosabell St,14,9.0,5.9,176.4,0.33
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,115,Washington Blvd/Mildred Ave,15,4.7,3.7,177.4,0.20
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,116,Washington Blvd/Centinela Ave,16,15.1,11.5,181.0,0.28
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,117,Washington Blvd/Grand View Blvd,17,7.4,4.0,184.4,0.33
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,118,WashingtonBlvd/InglewoodBlvd,18,21.6,8.6,197.4,0.38
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,119,Washington Blvd/Kensington Rd,19,17.1,5.9,208.6,0.27
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,120,Washington Blvd/Berryman Ave,20,11.6,3.8,216.4,0.22
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,121,Washington Blvd/Corinth Ave,21,5.5,1.9,220.0,0.24
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,122,WashingtonBlvd/SepulvedaBlvd,22,24.5,29.0,215.1,0.59
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,123,Washington Blvd/Harter Ave,23,8.2,5.3,218.5,0.26
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,124,Washington Blvd/Huron Ave,24,2.3,1.9,218.8,0.19
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,125,Washington Blvd/Girard Ave,25,5.1,4.5,219.4,0.24
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,126,Washington Blvd/Culver Center,26,10.7,28.4,201.8,0.60
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,127,WashingtonBlvd/OverlandAve,27,10.0,9.5,202.3,0.44
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,128,Washington Blvd/Motor Ave,28,2.4,5.1,199.6,0.18
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,129,Washington Blvd/Jasmine Ave,29,0.9,1.5,199.0,0.14
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,130,Washington Blvd/Madison Ave,30,1.7,7.2,193.5,0.15
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,131,Washington Blvd/Duquesne Ave,31,1.3,6.9,187.9,0.63
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,132,CulverBlvd/LafayettePl,32,7.2,9.8,185.3,0.96
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,133,CulverBlvd/MainSt,33,6.3,20.4,171.2,0.55
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,912,Washington Blvd/Ince Blvd,34,0.7,1.3,170.6,0.13
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,134,Washington Blvd/Higuera St,35,0.5,4.6,166.5,0.21
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,135,WashingtonBlvd/LandmarkSt(Expo),36,1.1,29.3,138.3,0.57
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,913,Washington Blvd/National Blvd,37,1.3,1.7,137.9,0.22
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,136,WashingtonBlvd/HelmsAve,38,0.6,5.4,133.4,0.23
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,137,Washington Blvd/Cattaraugus Ave,39,0.3,4.2,129.5,0.15
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,138,Washington Blvd/Roberts Ave,40,0.0,3.1,126.7,0.19
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,139,Washington Blvd/Adams Blvd,41,0.2,11.2,116.2,0.30
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,140,FairfaxAve/ElectricDr,42,0.0,108.6,17.0,5.76
2-Saturday,1-Washington Boulevard,Inbound,3-MIDDAY,164,Washington Blvd/Grand View Blvd,9999,3.0,2.0,7.0,0.00
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,101,WindwardAve/MainSt,1,35.3,0.0,36.1,5.47
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,102,Pacific Ave/N Venice Blvd,2,13.7,0.0,49.8,0.54
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,103,Washington Blvd/Pacific Ave,3,31.6,1.3,80.7,0.58
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,104,Washington Blvd/Via Dolce,4,13.8,0.8,93.7,0.50
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,105,Washington Blvd/Via Marina,5,13.1,3.1,104.6,0.68
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,106,Washington Blvd/Palawan Way,6,11.1,1.9,114.6,0.24
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,107,Washington Blvd/Wilson Ave,7,2.0,0.0,116.2,0.21
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,108,Washington Blvd/Oxford Ave,8,2.8,0.0,119.0,0.24
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,109,Washington Blvd/Abbot Kinney Blvd,9,9.3,2.9,125.8,0.59
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,110,WashingtonBlvd/LincolnBlvd,10,28.4,22.3,131.0,0.58
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,111,Washington Blvd/Glencoe Ave,11,21.0,4.3,146.9,0.49
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,112,Washington Blvd/Redwood Ave,12,10.4,1.2,154.9,0.31
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,113,Washington Blvd/Beethoven St,13,4.6,4.0,156.5,0.25
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,114,Washington Blvd/Rosabell St,14,3.0,3.4,156.2,0.32
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,115,Washington Blvd/Mildred Ave,15,7.1,3.3,158.8,0.29
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,116,Washington Blvd/Centinela Ave,16,11.8,12.8,159.3,0.37
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,117,Washington Blvd/Grand View Blvd,17,5.4,3.2,161.5,0.36
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,118,WashingtonBlvd/InglewoodBlvd,18,7.7,9.1,160.1,0.30
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,119,Washington Blvd/Kensington Rd,19,9.8,3.4,166.5,0.29
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,120,Washington Blvd/Berryman Ave,20,8.2,2.1,172.5,0.23
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,121,Washington Blvd/Corinth Ave,21,1.0,0.9,172.6,0.21
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,122,WashingtonBlvd/SepulvedaBlvd,22,15.3,22.6,165.4,0.52
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,123,Washington Blvd/Harter Ave,23,3.6,1.2,167.8,0.34
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,124,Washington Blvd/Huron Ave,24,1.7,1.8,167.7,0.20
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,125,Washington Blvd/Girard Ave,25,0.9,1.9,166.7,0.18
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,126,Washington Blvd/Culver Center,26,5.9,17.0,155.9,0.66
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,127,WashingtonBlvd/OverlandAve,27,5.6,4.8,156.8,0.32
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,128,Washington Blvd/Motor Ave,28,1.3,2.9,155.2,0.17
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,129,Washington Blvd/Jasmine Ave,29,0.2,2.4,153.0,0.20
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,130,Washington Blvd/Madison Ave,30,1.8,1.2,153.6,0.13
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,131,Washington Blvd/Duquesne Ave,31,1.9,2.1,153.4,0.68
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,132,CulverBlvd/LafayettePl,32,5.9,3.6,155.7,1.08
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,133,CulverBlvd/MainSt,33,3.0,12.5,146.2,0.56
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,912,Washington Blvd/Ince Blvd,34,0.2,0.6,145.8,0.19
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,134,Washington Blvd/Higuera St,35,0.2,4.2,141.8,0.21
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,135,WashingtonBlvd/LandmarkSt(Expo),36,0.6,31.0,111.5,0.51
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,913,Washington Blvd/National Blvd,37,0.2,3.4,108.4,0.26
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,136,WashingtonBlvd/HelmsAve,38,0.2,4.9,103.7,0.26
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,137,Washington Blvd/Cattaraugus Ave,39,0.5,2.6,101.5,0.18
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,138,Washington Blvd/Roberts Ave,40,0.0,1.4,100.1,0.17
