Route,Route Name,Day of Week,Direction,Trip,Date,Passengers On,Passengers Off,Passenger Miles,Trip Max Load,Trip Load Factor,Act. Trip Travel Distance (Miles),Act. Trip Travel Time (Min.)
1,1-Washington Boulevard,1-Weekday,outbound,2150,2025-07-16,9,10,22.9,8,0.067,7.5,44.3
1,1-Washington Boulevard,1-Weekday,Inbound,2204,2025-07-16,16,15,51.9,12,0.158,7.8,31.3
1,1-Washington Boulevard,1-Weekday,Inbound,0555,2025-07-17,8,8,22.0,4,0.058,7.7,44.2
1,1-Washington Boulevard,1-Weekday,outbound,0600,2025-07-17,27,27,91.0,21,0.279,7.8,33.6
1,1-Washington Boulevard,1-Weekday,Inbound,0615,2025-07-17,9,10,35.8,8,0.112,7.5,31.6
1,1-Washington Boulevard,1-Weekday,outbound,0639,2025-07-17,15,15,51.1,11,0.164,7.5,31.2
1,1-Washington Boulevard,1-Weekday,Inbound,0653,2025-07-17,5,1,18.0,4,0.069,7.7,36.1
1,1-Washington Boulevard,1-Weekday,outbound,0654,2025-07-17,18,18,58.1,14,0.188,7.8,30.6
1,1-Washington Boulevard,1-Weekday,outbound,0709,2025-07-17,19,23,26.3,7,0.090,7.6,36.9
1,1-Washington Boulevard,1-Weekday,Inbound,0724,2025-07-17,8,11,25.7,7,0.055,7.8,58.5
1,1-Washington Boulevard,1-Weekday,outbound,0739,2025-07-17,20,28,37.9,11,0.106,7.4,45.5
1,1-Washington Boulevard,1-Weekday,Inbound,0739,2025-07-17,12,12,26.0,6,0.058,7.8,45.6
1,1-Washington Boulevard,1-Weekday,Inbound,0754,2025-07-17,11,11,38.9,8,0.127,7.9,38.0
1,1-Washington Boulevard,1-Weekday,outbound,0811,2025-07-17,21,22,68.4,16,0.220,7.9,41.0
1,1-Washington Boulevard,1-Weekday,Inbound,0826,2025-07-17,19,19,39.8,11,0.115,8.0,41.5
1,1-Washington Boulevard,1-Weekday,outbound,0827,2025-07-17,34,34,149.9,25,0.470,7.8,34.5
1,1-Washington Boulevard,1-Weekday,outbound,0843,2025-07-17,9,12,17.2,4,0.058,7.4,38.9
1,1-Washington Boulevard,1-Weekday,Inbound,0859,2025-07-17,9,9,31.4,7,0.088,8.3,36.2
1,1-Washington Boulevard,1-Weekday,Inbound,0916,2025-07-17,14,15,33.3,7,0.103,7.9,31.5
1,1-Washington Boulevard,1-Weekday,Inbound,0933,2025-07-17,16,16,37.8,10,0.109,7.8,38.9
1,1-Washington Boulevard,1-Weekday,outbound,0949,2025-07-17,18,20,34.5,8,0.108,7.4,39.5
1,1-Washington Boulevard,1-Weekday,Inbound,1005,2025-07-17,34,31,72.4,28,0.236,8.0,42.5
1,1-Washington Boulevard,1-Weekday,outbound,1006,2025-07-17,23,24,38.6,22,0.132,7.7,37.1
1,1-Washington Boulevard,1-Weekday,outbound,1023,2025-07-17,39,39,132.9,27,0.431,7.8,44.0
1,1-Washington Boulevard,1-Weekday,Inbound,1037,2025-07-17,14,14,33.1,9,0.097,7.8,37.9
1,1-Washington Boulevard,1-Weekday,Inbound,1053,2025-07-17,15,9,47.9,12,0.148,7.8,35.3
1,1-Washington Boulevard,1-Weekday,outbound,1057,2025-07-17,55,61,132.1,40,0.450,7.4,42.0
1,1-Washington Boulevard,1-Weekday,Inbound,1109,2025-07-17,9,9,38.1,9,0.121,7.8,40.8
1,1-Washington Boulevard,1-Weekday,outbound,1131,2025-07-17,14,17,18.9,10,0.056,7.5,41.7
1,1-Washington Boulevard,1-Weekday,Inbound,1141,2025-07-17,25,19,73.0,13,0.213,7.8,39.5
1,1-Washington Boulevard,1-Weekday,outbound,1147,2025-07-17,22,28,21.3,7,0.059,7.7,40.7
1,1-Washington Boulevard,1-Weekday,Inbound,1157,2025-07-17,8,7,29.6,5,0.092,7.9,40.4
1,1-Washington Boulevard,1-Weekday,outbound,1202,2025-07-17,13,12,41.8,9,0.107,7.7,53.6
1,1-Washington Boulevard,1-Weekday,Inbound,1227,2025-07-17,12,16,35.8,6,0.106,7.8,38.2
1,1-Washington Boulevard,1-Weekday,outbound,1232,2025-07-17,20,26,28.3,7,0.068,7.6,55.6
1,1-Washington Boulevard,1-Weekday,Inbound,1242,2025-07-17,13,13,30.6,8,0.100,7.8,37.9
1,1-Washington Boulevard,1-Weekday,Inbound,1257,2025-07-17,26,26,71.7,19,0.217,7.8,40.3
1,1-Washington Boulevard,1-Weekday,outbound,1302,2025-07-17,27,32,105.0,17,0.314,8.2,40.3
1,1-Washington Boulevard,1-Weekday,Inbound,1327,2025-07-17,32,32,113.9,21,0.351,7.8,43.0
1,1-Washington Boulevard,1-Weekday,outbound,1332,2025-07-17,12,23,13.7,7,0.040,7.8,40.9
1,1-Washington Boulevard,1-Weekday,outbound,1347,2025-07-17,20,24,38.4,12,0.130,7.7,38.6
1,1-Washington Boulevard,1-Weekday,Inbound,1357,2025-07-17,41,36,192.6,34,0.554,8.0,43.2
1,1-Washington Boulevard,1-Weekday,outbound,1402,2025-07-17,21,20,48.0,12,0.154,7.7,43.3
1,1-Washington Boulevard,1-Weekday,Inbound,1427,2025-07-17,32,32,111.6,21,0.348,7.7,47.2
1,1-Washington Boulevard,1-Weekday,outbound,1432,2025-07-17,23,23,61.9,12,0.186,7.7,47.9
1,1-Washington Boulevard,1-Weekday,Inbound,1442,2025-07-17,23,24,68.6,12,0.215,7.8,50.8
1,1-Washington Boulevard,1-Weekday,Inbound,1457,2025-07-17,29,23,92.2,20,0.279,8.3,47.6
1,1-Washington Boulevard,1-Weekday,outbound,1502,2025-07-17,22,22,67.2,16,0.200,7.7,42.9
1,1-Washington Boulevard,1-Weekday,Inbound,1527,2025-07-17,33,33,133.9,27,0.384,8.1,60.3
1,1-Washington Boulevard,1-Weekday,outbound,1532,2025-07-17,19,29,20.2,10,0.053,7.7,50.6
1,1-Washington Boulevard,1-Weekday,outbound,1547,2025-07-17,17,17,40.6,10,0.125,7.6,38.0
1,1-Washington Boulevard,1-Weekday,Inbound,1557,2025-07-17,56,56,267.0,45,0.781,7.9,54.2
1,1-Washington Boulevard,1-Weekday,outbound,1602,2025-07-17,29,29,107.7,19,0.335,7.8,42.0
1,1-Washington Boulevard,1-Weekday,Inbound,1627,2025-07-17,26,33,49.8,12,0.149,7.9,50.5
1,1-Washington Boulevard,1-Weekday,Inbound,1642,2025-07-17,45,45,177.4,34,0.539,8.1,56.5
1,1-Washington Boulevard,1-Weekday,Inbound,1657,2025-07-17,25,26,66.3,13,0.210,7.8,53.2
1,1-Washington Boulevard,1-Weekday,outbound,1702,2025-07-17,24,25,105.3,20,0.328,7.7,42.4
1,1-Washington Boulevard,1-Weekday,Inbound,1727,2025-07-17,37,37,88.8,17,0.262,8.0,66.4
1,1-Washington Boulevard,1-Weekday,outbound,1732,2025-07-17,23,24,63.8,16,0.207,7.7,36.3
1,1-Washington Boulevard,1-Weekday,Inbound,1757,2025-07-17,24,23,93.1,17,0.251,7.9,50.2
1,1-Washington Boulevard,1-Weekday,outbound,1802,2025-07-17,21,21,44.3,15,0.152,7.5,36.6
1,1-Washington Boulevard,1-Weekday,Inbound,1831,2025-07-17,25,26,78.6,15,0.185,7.8,52.7
1,1-Washington Boulevard,1-Weekday,Inbound,1848,2025-07-17,30,29,129.1,22,0.372,8.5,51.0
1,1-Washington Boulevard,1-Weekday,outbound,1855,2025-07-17,9,11,22.8,5,0.071,7.7,36.5
1,1-Washington Boulevard,1-Weekday,Inbound,1922,2025-07-17,25,23,83.5,17,0.237,7.9,47.3
1,1-Washington Boulevard,1-Weekday,Inbound,1939,2025-07-17,16,14,94.8,16,0.213,7.9,49.5
1,1-Washington Boulevard,1-Weekday,outbound,1950,2025-07-17,22,22,79.9,18,0.239,7.8,41.4
1,1-Washington Boulevard,1-Weekday,Inbound,2034,2025-07-17,17,17,51.8,11,0.158,7.9,35.7
1,1-Washington Boulevard,1-Weekday,Inbound,2104,2025-07-17,20,20,54.1,12,0.162,7.9,40.2
1,1-Washington Boulevard,1-Weekday,outbound,2120,2025-07-17,19,19,88.3,14,0.202,9.3,35.9
1,1-Washington Boulevard,1-Weekday,Inbound,2204,2025-07-17,19,19,90.3,15,0.228,7.8,39.1
1,1-Washington Boulevard,1-Weekday,Inbound,2234,2025-07-17,11,11,42.3,8,0.099,7.8,49.1
1,1-Washington Boulevard,1-Weekday,Inbound,0555,2025-07-18,6,8,16.7,5,0.055,7.6,31.0
1,1-Washington Boulevard,1-Weekday,outbound,0600,2025-07-18,21,21,81.0,18,0.251,7.8,36.9
1,1-Washington Boulevard,1-Weekday,Inbound,0615,2025-07-18,3,3,4.7,2,0.022,7.5,37.1
1,1-Washington Boulevard,1-Weekday,outbound,0639,2025-07-18,15,17,48.4,11,0.155,7.7,31.6
1,1-Washington Boulevard,1-Weekday,Inbound,0653,2025-07-18,6,6,7.4,4,0.026,7.7,31.9
1,1-Washington Boulevard,1-Weekday,outbound,0709,2025-07-18,31,28,117.6,22,0.318,7.9,45.2
1,1-Washington Boulevard,1-Weekday,Inbound,0724,2025-07-18,10,10,29.0,6,0.092,7.6,34.6
1,1-Washington Boulevard,1-Weekday,outbound,0739,2025-07-18,20,28,44.8,12,0.123,7.5,44.8
1,1-Washington Boulevard,1-Weekday,Inbound,0754,2025-07-18,12,12,43.9,9,0.142,7.8,37.0
1,1-Washington Boulevard,1-Weekday,outbound,0755,2025-07-18,13,15,26.6,8,0.078,7.7,45.7
1,1-Washington Boulevard,1-Weekday,outbound,0811,2025-07-18,28,33,55.1,14,0.166,7.5,40.2
1,1-Washington Boulevard,1-Weekday,Inbound,0826,2025-07-18,8,8,25.5,5,0.078,7.8,36.4
1,1-Washington Boulevard,1-Weekday,outbound,0827,2025-07-18,31,32,71.7,15,0.241,7.8,47.6
1,1-Washington Boulevard,1-Weekday,Inbound,0842,2025-07-18,12,12,39.4,9,0.122,7.9,37.4
1,1-Washington Boulevard,1-Weekday,outbound,0843,2025-07-18,9,13,11.8,4,0.044,7.6,37.6
1,1-Washington Boulevard,1-Weekday,Inbound,0859,2025-07-18,20,20,68.0,13,0.210,7.8,38.3
1,1-Washington Boulevard,1-Weekday,outbound,0915,2025-07-18,32,32,75.0,15,0.201,7.7,49.4
1,1-Washington Boulevard,1-Weekday,Inbound,0916,2025-07-18,22,17,67.0,14,0.204,7.8,33.3
1,1-Washington Boulevard,1-Weekday,outbound,0932,2025-07-18,28,33,43.4,16,0.133,7.8,41.4
1,1-Washington Boulevard,1-Weekday,Inbound,0933,2025-07-18,13,13,31.5,8,0.095,7.8,35.3
1,1-Washington Boulevard,1-Weekday,outbound,0949,2025-07-18,12,16,25.9,6,0.087,7.7,35.4
1,1-Washington Boulevard,1-Weekday,Inbound,1005,2025-07-18,17,16,29.3,10,0.092,7.8,40.3
1,1-Washington Boulevard,1-Weekday,outbound,1006,2025-07-18,20,22,45.6,13,0.149,7.8,32.6
1,1-Washington Boulevard,1-Weekday,Inbound,1021,2025-07-18,19,18,47.1,12,0.146,7.9,36.0
1,1-Washington Boulevard,1-Weekday,outbound,1023,2025-07-18,10,12,11.8,5,0.033,7.8,44.5
1,1-Washington Boulevard,1-Weekday,Inbound,1037,2025-07-18,20,20,81.0,16,0.249,7.7,37.8
1,1-Washington Boulevard,1-Weekday,Inbound,1053,2025-07-18,19,19,42.8,11,0.133,7.9,35.7
1,1-Washington Boulevard,1-Weekday,outbound,1057,2025-07-18,41,51,48.4,11,0.130,7.5,49.6
1,1-Washington Boulevard,1-Weekday,Inbound,1109,2025-07-18,22,22,51.7,11,0.163,7.8,43.8
1,1-Washington Boulevard,1-Weekday,outbound,1114,2025-07-18,23,23,54.5,14,0.159,7.8,44.2
1,1-Washington Boulevard,1-Weekday,outbound,1131,2025-07-18,24,20,79.7,18,0.242,7.7,39.3
1,1-Washington Boulevard,1-Weekday,Inbound,1141,2025-07-18,34,34,73.2,17,0.221,7.9,42.8
1,1-Washington Boulevard,1-Weekday,outbound,1147,2025-07-18,38,38,73.4,15,0.237,7.8,46.1
1,1-Washington Boulevard,1-Weekday,Inbound,1157,2025-07-18,13,13,34.8,8,0.106,7.5,41.8
1,1-Washington Boulevard,1-Weekday,outbound,1202,2025-07-18,21,21,47.5,10,0.138,7.7,53.2
1,1-Washington Boulevard,1-Weekday,Inbound,1212,2025-07-18,13,13,36.9,8,0.119,7.8,43.4
1,1-Washington Boulevard,1-Weekday,Inbound,1227,2025-07-18,19,21,65.4,16,0.185,8.7,45.2
1,1-Washington Boulevard,1-Weekday,Inbound,1242,2025-07-18,19,20,54.1,14,0.158,8.1,44.0
1,1-Washington Boulevard,1-Weekday,Inbound,1257,2025-07-18,23,19,47.1,14,0.143,7.7,41.7
1,1-Washington Boulevard,1-Weekday,outbound,1302,2025-07-18,29,36,59.7,17,0.200,7.8,52.2
1,1-Washington Boulevard,1-Weekday,outbound,1317,2025-07-18,24,27,57.1,13,0.177,7.8,41.4
1,1-Washington Boulevard,1-Weekday,Inbound,1327,2025-07-18,31,31,80.3,22,0.252,7.8,51.8
1,1-Washington Boulevard,1-Weekday,outbound,1332,2025-07-18,20,21,32.7,13,0.095,7.9,50.4
1,1-Washington Boulevard,1-Weekday,outbound,1347,2025-07-18,13,16,50.5,12,0.168,7.7,41.1
1,1-Washington Boulevard,1-Weekday,Inbound,1357,2025-07-18,30,31,91.7,20,0.263,7.9,50.8
1,1-Washington Boulevard,1-Weekday,Inbound,1412,2025-07-18,16,17,38.8,9,0.112,7.8,49.4
1,1-Washington Boulevard,1-Weekday,Inbound,1427,2025-07-18,9,7,27.1,6,0.080,0.0,51.5
1,1-Washington Boulevard,1-Weekday,outbound,1432,2025-07-18,12,12,35.3,7,0.098,8.6,46.7
1,1-Washington Boulevard,1-Weekday,Inbound,1442,2025-07-18,31,30,94.2,16,0.276,7.8,54.3
1,1-Washington Boulevard,1-Weekday,outbound,1502,2025-07-18,39,46,73.3,20,0.233,7.8,46.7
1,1-Washington Boulevard,1-Weekday,outbound,1517,2025-07-18,12,12,29.8,8,0.094,7.7,41.5
1,1-Washington Boulevard,1-Weekday,Inbound,1527,2025-07-18,34,37,85.2,17,0.252,8.0,55.9
1,1-Washington Boulevard,1-Weekday,outbound,1547,2025-07-18,43,52,98.5,23,0.317,7.6,41.4
1,1-Washington Boulevard,1-Weekday,Inbound,1557,2025-07-18,60,58,196.6,40,0.563,8.1,59.6
1,1-Washington Boulevard,1-Weekday,Inbound,1612,2025-07-18,20,20,60.8,10,0.176,7.9,54.8
1,1-Washington Boulevard,1-Weekday,outbound,1632,2025-07-18,22,27,24.7,8,0.079,7.6,46.2
1,1-Washington Boulevard,1-Weekday,Inbound,1642,2025-07-18,45,44,114.1,24,0.335,7.8,55.0
1,1-Washington Boulevard,1-Weekday,outbound,1717,2025-07-18,18,23,40.7,12,0.132,7.8,44.6
1,1-Washington Boulevard,1-Weekday,Inbound,1727,2025-07-18,50,60,125.9,30,0.369,8.0,61.5
1,1-Washington Boulevard,1-Weekday,outbound,1747,2025-07-18,40,40,110.1,21,0.330,8.2,42.2
1,1-Washington Boulevard,1-Weekday,Inbound,1757,2025-07-18,37,37,115.4,22,0.353,7.8,44.9
1,1-Washington Boulevard,1-Weekday,Inbound,1814,2025-07-18,37,37,88.0,20,0.274,7.9,54.8
1,1-Washington Boulevard,1-Weekday,Inbound,1848,2025-07-18,29,27,73.5,19,0.221,7.6,43.7
1,1-Washington Boulevard,1-Weekday,outbound,1855,2025-07-18,8,8,18.2,5,0.055,7.6,37.0
1,1-Washington Boulevard,1-Weekday,outbound,1920,2025-07-18,9,10,20.4,5,0.060,7.6,36.2
1,1-Washington Boulevard,1-Weekday,Inbound,1922,2025-07-18,17,18,44.2,13,0.128,8.0,48.2
1,1-Washington Boulevard,1-Weekday,outbound,1950,2025-07-18,22,22,67.2,13,0.206,7.7,37.8
1,1-Washington Boulevard,1-Weekday,Inbound,2004,2025-07-18,14,14,39.1,8,0.109,8.0,42.7
1,1-Washington Boulevard,1-Weekday,Inbound,2034,2025-07-18,13,13,45.7,9,0.133,7.8,34.9
1,1-Washington Boulevard,1-Weekday,Inbound,2104,2025-07-18,24,24,67.9,15,0.206,8.0,47.5
1,1-Washington Boulevard,1-Weekday,outbound,2120,2025-07-18,2,4,6.1,2,0.020,7.5,29.7
1,1-Washington Boulevard,1-Weekday,Inbound,2134,2025-07-18,23,23,92.2,18,0.278,7.8,39.7
1,1-Washington Boulevard,1-Weekday,Inbound,2204,2025-07-18,15,15,60.0,12,0.153,7.5,41.6
1,1-Washington Boulevard,1-Weekday,Inbound,2234,2025-07-18,15,15,49.7,10,0.118,7.8,46.4
1,1-Washington Boulevard,2-Saturday,outbound,0600,2025-07-19,11,14,40.3,8,0.121,7.8,29.7
1,1-Washington Boulevard,2-Saturday,outbound,0626,2025-07-19,19,16,123.1,17,0.362,8.1,31.4
1,1-Washington Boulevard,2-Saturday,Inbound,0640,2025-07-19,13,14,24.5,7,0.073,7.8,30.1
1,1-Washington Boulevard,2-Saturday,Inbound,0707,2025-07-19,8,2,36.2,7,0.116,7.7,31.5
1,1-Washington Boulevard,2-Saturday,outbound,0726,2025-07-19,23,31,25.4,8,0.086,7.8,32.2
1,1-Washington Boulevard,2-Saturday,outbound,0754,2025-07-19,10,15,34.2,7,0.098,7.8,35.1
1,1-Washington Boulevard,2-Saturday,Inbound,0807,2025-07-19,14,15,28.7,12,0.089,7.8,29.4
1,1-Washington Boulevard,2-Saturday,Inbound,0837,2025-07-19,10,8,37.8,7,0.121,7.8,36.0
1,1-Washington Boulevard,2-Saturday,outbound,0838,2025-07-19,13,17,24.6,8,0.069,7.4,40.5
1,1-Washington Boulevard,2-Saturday,outbound,0855,2025-07-19,13,15,37.3,9,0.115,7.7,30.3
1,1-Washington Boulevard,2-Saturday,outbound,0911,2025-07-19,14,18,34.5,7,0.100,8.0,33.9
1,1-Washington Boulevard,2-Saturday,Inbound,0926,2025-07-19,12,12,50.2,9,0.167,7.8,33.7
1,1-Washington Boulevard,2-Saturday,outbound,0927,2025-07-19,16,20,70.3,15,0.210,7.6,38.5
1,1-Washington Boulevard,2-Saturday,outbound,0943,2025-07-19,14,13,56.6,10,0.185,7.8,37.3
1,1-Washington Boulevard,2-Saturday,Inbound,0944,2025-07-19,14,14,45.7,13,0.125,7.8,35.1
1,1-Washington Boulevard,2-Saturday,Inbound,1002,2025-07-19,15,15,47.5,10,0.131,7.8,38.7
1,1-Washington Boulevard,2-Saturday,outbound,1017,2025-07-19,13,14,29.7,9,0.091,7.7,38.4
1,1-Washington Boulevard,2-Saturday,Inbound,1020,2025-07-19,13,8,75.4,12,0.233,7.9,37.6
1,1-Washington Boulevard,2-Saturday,outbound,1034,2025-07-19,20,41,29.6,7,0.099,7.7,41.8
1,1-Washington Boulevard,2-Saturday,Inbound,1037,2025-07-19,16,16,43.8,12,0.139,7.8,37.8
1,1-Washington Boulevard,2-Saturday,outbound,1051,2025-07-19,15,17,21.3,8,0.067,7.7,37.1
1,1-Washington Boulevard,2-Saturday,outbound,1108,2025-07-19,23,28,85.4,17,0.273,7.4,38.9
1,1-Washington Boulevard,2-Saturday,Inbound,1110,2025-07-19,14,10,46.9,10,0.145,7.7,36.7
1,1-Washington Boulevard,2-Saturday,outbound,1125,2025-07-19,13,14,26.5,6,0.081,7.6,40.1
1,1-Washington Boulevard,2-Saturday,Inbound,1127,2025-07-19,14,15,44.4,8,0.128,7.8,40.4
1,1-Washington Boulevard,2-Saturday,Inbound,1144,2025-07-19,16,17,33.8,6,0.103,7.9,43.7
1,1-Washington Boulevard,2-Saturday,Inbound,1200,2025-07-19,7,3,24.2,5,0.076,7.8,37.6
1,1-Washington Boulevard,2-Saturday,outbound,1212,2025-07-19,15,15,55.0,11,0.164,7.7,37.9
1,1-Washington Boulevard,2-Saturday,Inbound,1215,2025-07-19,29,29,78.9,18,0.250,7.9,43.6
1,1-Washington Boulevard,2-Saturday,outbound,1227,2025-07-19,27,30,55.2,12,0.168,7.8,43.5
1,1-Washington Boulevard,2-Saturday,outbound,1242,2025-07-19,37,37,144.3,26,0.438,7.8,39.9
1,1-Washington Boulevard,2-Saturday,outbound,1257,2025-07-19,11,15,47.3,9,0.143,7.6,43.1
1,1-Washington Boulevard,2-Saturday,Inbound,1300,2025-07-19,20,20,59.4,14,0.172,7.7,41.7
1,1-Washington Boulevard,2-Saturday,outbound,1312,2025-07-19,32,32,136.1,26,0.404,7.9,45.4
1,1-Washington Boulevard,2-Saturday,Inbound,1315,2025-07-19,26,26,62.0,15,0.169,7.9,46.3
1,1-Washington Boulevard,2-Saturday,Inbound,1330,2025-07-19,12,13,29.1,7,0.085,7.7,43.3
1,1-Washington Boulevard,2-Saturday,outbound,1342,2025-07-19,19,21,59.5,12,0.163,7.7,41.2
1,1-Washington Boulevard,2-Saturday,Inbound,1345,2025-07-19,18,16,75.2,14,0.238,8.0,44.3
1,1-Washington Boulevard,2-Saturday,outbound,1357,2025-07-19,18,21,49.7,14,0.158,7.7,43.7
1,1-Washington Boulevard,2-Saturday,Inbound,1400,2025-07-19,32,33,56.4,13,0.156,8.0,55.6
1,1-Washington Boulevard,2-Saturday,outbound,1412,2025-07-19,20,21,37.5,11,0.115,7.7,46.9
1,1-Washington Boulevard,2-Saturday,outbound,1427,2025-07-19,22,25,77.0,20,0.230,7.8,38.8
1,1-Washington Boulevard,2-Saturday,Inbound,1430,2025-07-19,16,16,34.9,10,0.102,7.8,44.7
1,1-Washington Boulevard,2-Saturday,outbound,1442,2025-07-19,35,35,125.7,29,0.387,7.8,48.9
1,1-Washington Boulevard,2-Saturday,Inbound,1445,2025-07-19,9,10,37.6,7,0.105,7.9,40.9
1,1-Washington Boulevard,2-Saturday,Inbound,1500,2025-07-19,34,34,111.7,21,0.304,8.0,47.6
1,1-Washington Boulevard,2-Saturday,Inbound,1515,2025-07-19,10,7,41.2,9,0.111,7.9,44.4
1,1-Washington Boulevard,2-Saturday,outbound,1527,2025-07-19,18,18,59.1,10,0.187,7.7,36.6
1,1-Washington Boulevard,2-Saturday,Inbound,1530,2025-07-19,47,47,252.9,42,0.611,8.2,47.9
1,1-Washington Boulevard,2-Saturday,outbound,1542,2025-07-19,15,15,21.2,6,0.064,7.7,41.6
1,1-Washington Boulevard,2-Saturday,Inbound,1545,2025-07-19,10,11,23.9,7,0.060,8.3,43.1
1,1-Washington Boulevard,2-Saturday,outbound,1557,2025-07-19,22,26,38.1,10,0.118,7.7,39.9
1,1-Washington Boulevard,2-Saturday,outbound,1612,2025-07-19,27,28,75.5,17,0.235,7.7,44.3
1,1-Washington Boulevard,2-Saturday,Inbound,1615,2025-07-19,25,25,105.1,19,0.293,8.0,43.9
1,1-Washington Boulevard,2-Saturday,Inbound,1630,2025-07-19,12,12,34.9,7,0.100,7.7,41.8
1,1-Washington Boulevard,2-Saturday,outbound,1642,2025-07-19,30,37,69.8,14,0.208,7.7,37.8
1,1-Washington Boulevard,2-Saturday,Inbound,1645,2025-07-19,17,18,52.9,10,0.146,7.8,48.2
1,1-Washington Boulevard,2-Saturday,Inbound,1700,2025-07-19,25,25,77.4,14,0.206,7.9,46.7
1,1-Washington Boulevard,2-Saturday,outbound,1712,2025-07-19,9,12,20.3,6,0.058,7.7,36.5
1,1-Washington Boulevard,2-Saturday,Inbound,1715,2025-07-19,17,18,76.0,12,0.214,7.9,37.9
1,1-Washington Boulevard,2-Saturday,outbound,1727,2025-07-19,9,10,24.2,6,0.075,7.7,38.9
1,1-Washington Boulevard,2-Saturday,Inbound,1730,2025-07-19,23,23,71.2,17,0.174,7.9,54.7
1,1-Washington Boulevard,2-Saturday,outbound,1742,2025-07-19,13,20,25.3,7,0.077,7.8,35.3
1,1-Washington Boulevard,2-Saturday,outbound,1757,2025-07-19,10,14,20.5,7,0.059,7.5,37.7
1,1-Washington Boulevard,2-Saturday,Inbound,1800,2025-07-19,38,42,111.9,26,0.345,7.9,51.4
1,1-Washington Boulevard,2-Saturday,outbound,1817,2025-07-19,29,8,110.2,23,0.353,7.7,35.1
1,1-Washington Boulevard,2-Saturday,Inbound,1820,2025-07-19,7,12,12.2,3,0.041,7.7,39.5
1,1-Washington Boulevard,2-Saturday,Inbound,1840,2025-07-19,17,18,46.8,10,0.129,8.0,44.4
1,1-Washington Boulevard,2-Saturday,outbound,1857,2025-07-19,24,24,89.7,20,0.273,7.7,36.4
1,1-Washington Boulevard,2-Saturday,Inbound,1900,2025-07-19,16,16,108.7,17,0.328,8.1,38.9
1,1-Washington Boulevard,2-Saturday,outbound,1917,2025-07-19,10,10,39.6,8,0.080,7.9,49.6
1,1-Washington Boulevard,2-Saturday,outbound,1937,2025-07-19,12,15,14.5,6,0.043,7.8,40.9
1,1-Washington Boulevard,2-Saturday,Inbound,1940,2025-07-19,23,23,59.3,15,0.179,7.6,38.3
1,1-Washington Boulevard,2-Saturday,outbound,1957,2025-07-19,13,13,61.1,12,0.196,7.9,40.3
1,1-Washington Boulevard,2-Saturday,Inbound,2000,2025-07-19,13,9,46.1,8,0.139,7.6,34.3
1,1-Washington Boulevard,2-Saturday,Inbound,2020,2025-07-19,16,17,60.6,13,0.186,7.7,38.8
1,1-Washington Boulevard,2-Saturday,outbound,2037,2025-07-19,8,10,14.9,4,0.047,7.8,32.6
1,1-Washington Boulevard,2-Saturday,Inbound,2040,2025-07-19,28,9,137.8,21,0.406,7.9,36.5
1,1-Washington Boulevard,2-Saturday,outbound,2057,2025-07-19,3,3,10.8,3,0.026,7.8,42.7
1,1-Washington Boulevard,2-Saturday,outbound,2117,2025-07-19,8,10,21.2,5,0.048,8.4,36.4
1,1-Washington Boulevard,2-Saturday,Inbound,2120,2025-07-19,26,27,69.3,17,0.159,7.8,49.7
1,1-Washington Boulevard,2-Saturday,outbound,2137,2025-07-19,7,7,30.1,7,0.087,7.8,30.2
1,1-Washington Boulevard,2-Saturday,Inbound,2140,2025-07-19,17,17,71.9,17,0.199,7.9,31.4
1,1-Washington Boulevard,2-Saturday,Inbound,2200,2025-07-19,15,15,76.5,12,0.223,7.8,34.9
1,1-Washington Boulevard,2-Saturday,outbound,2224,2025-07-19,5,5,6.6,2,0.021,7.5,27.5
1,1-Washington Boulevard,2-Saturday,outbound,2254,2025-07-19,2,2,2.5,1,0.007,7.8,29.1
1,1-Washington Boulevard,2-Saturday,Inbound,2324,2025-07-19,10,8,39.9,8,0.118,7.8,31.5
1,1-Washington Boulevard,3-Sunday,outbound,0600,2025-07-20,12,15,54.6,12,0.163,7.8,30.9
1,1-Washington Boulevard,3-Sunday,outbound,0626,2025-07-20,7,7,26.3,7,0.089,7.5,24.8
1,1-Washington Boulevard,3-Sunday,Inbound,0640,2025-07-20,6,5,26.9,6,0.089,7.7,28.9
1,1-Washington Boulevard,3-Sunday,outbound,0656,2025-07-20,16,15,65.6,13,0.202,7.8,31.6
1,1-Washington Boulevard,3-Sunday,Inbound,0707,2025-07-20,6,6,14.9,3,0.045,7.8,25.5
1,1-Washington Boulevard,3-Sunday,outbound,0726,2025-07-20,25,27,78.5,16,0.246,7.7,34.1
1,1-Washington Boulevard,3-Sunday,Inbound,0737,2025-07-20,6,6,24.2,5,0.066,7.8,38.9
1,1-Washington Boulevard,3-Sunday,outbound,0754,2025-07-20,9,11,14.2,3,0.046,7.7,30.7
1,1-Washington Boulevard,3-Sunday,Inbound,0807,2025-07-20,9,8,30.5,7,0.098,7.7,32.8
1,1-Washington Boulevard,3-Sunday,outbound,0821,2025-07-20,22,22,60.8,13,0.158,7.8,43.4
1,1-Washington Boulevard,3-Sunday,Inbound,0837,2025-07-20,13,13,46.4,10,0.138,7.8,28.1
1,1-Washington Boulevard,3-Sunday,outbound,0838,2025-07-20,10,10,27.2,6,0.077,7.6,38.5
